Date,218
2022-01-01,68.23958333333333
2022-01-02,67.84270833333333
2022-01-03,67.11944444444445
2022-01-04,67.015625
2022-01-05,65.64930555555556
2022-01-06,68.0625
2022-01-07,68.12465277777778
2022-01-08,59.197916666666664
2022-01-09,66.62395833333333
2022-01-10,67.20763888888888
2022-01-11,66.9986111111111
2022-01-12,67.05451388888889
2022-01-13,68.29791666666667
2022-01-14,68.01076388888889
2022-01-15,67.26006944444445
2022-01-16,67.25972222222222
2022-01-17,67.46875
2022-01-18,63.028819444444444
2022-01-19,66.84270833333333
2022-01-20,68.0
2022-01-21,68.21493055555555
2022-01-22,65.93333333333334
2022-01-23,67.30694444444445
2022-01-24,64.52395833333334
2022-01-25,66.75277777777778
2022-01-26,67.07986111111111
2022-01-27,68.30798611111112
2022-01-28,68.25972222222222
2022-01-29,67.78888888888889
2022-01-30,67.18125
2022-01-31,67.04756944444445
2022-02-01,67.41909722222222
2022-02-02,67.15659722222222
2022-02-03,68.196875
2022-02-04,68.47326388888888
2022-02-05,67.62465277777778
2022-02-06,66.95208333333333
2022-02-07,66.92013888888889
2022-02-08,66.52291666666666
2022-02-09,66.54201388888889
2022-02-10,68.0375
2022-02-11,67.65451388888889
2022-02-12,67.18055555555556
2022-02-13,66.89375000000001
2022-02-14,66.72986111111112
2022-02-15,64.76840277777778
2022-02-16,67.01597222222222
2022-02-17,68.38506944444445
2022-02-18,67.49895833333333
2022-02-19,67.81319444444445
2022-02-20,66.66527777777777
2022-02-21,66.89131944444445
2022-02-22,66.1
2022-02-23,67.1548611111111
2022-02-24,67.79861111111111
2022-02-25,68.02430555555556
2022-02-26,66.36597222222223
2022-02-27,66.15590277777778
2022-02-28,66.22222222222223
