Date,216
2022-01-01,68.60173611111111
2022-01-02,68.19930555555555
2022-01-03,67.06805555555555
2022-01-04,67.71840277777778
2022-01-05,66.14444444444445
2022-01-06,68.24027777777778
2022-01-07,68.40833333333333
2022-01-08,61.17638888888889
2022-01-09,67.11840277777777
2022-01-10,67.35381944444445
2022-01-11,67.23368055555555
2022-01-12,67.22465277777778
2022-01-13,68.34826388888888
2022-01-14,68.67743055555555
2022-01-15,67.42395833333333
2022-01-16,67.53854166666666
2022-01-17,67.2125
2022-01-18,63.67673611111112
2022-01-19,67.49027777777778
2022-01-20,68.4701388888889
2022-01-21,68.54479166666667
2022-01-22,66.26180555555555
2022-01-23,67.94270833333333
2022-01-24,65.16423611111111
2022-01-25,67.34270833333333
2022-01-26,67.91701388888889
2022-01-27,68.59652777777778
2022-01-28,68.54479166666667
2022-01-29,68.4232638888889
2022-01-30,67.68402777777777
2022-01-31,67.55902777777777
2022-02-01,67.65451388888889
2022-02-02,67.82534722222222
2022-02-03,68.60902777777778
2022-02-04,68.74131944444444
2022-02-05,68.06423611111111
2022-02-06,67.21423611111112
2022-02-07,67.34826388888888
2022-02-08,66.94895833333334
2022-02-09,67.46805555555555
2022-02-10,68.24965277777778
2022-02-11,68.2982638888889
2022-02-12,67.4
2022-02-13,66.85902777777778
2022-02-14,67.33506944444444
2022-02-15,66.6875
2022-02-16,67.39131944444445
2022-02-17,68.44062500000001
2022-02-18,68.32465277777777
2022-02-19,68.03645833333333
2022-02-20,67.27118055555555
2022-02-21,67.17361111111111
2022-02-22,66.46770833333333
2022-02-23,67.26249999999999
2022-02-24,68.17673611111111
2022-02-25,68.48229166666667
2022-02-26,66.89027777777778
2022-02-27,67.05520833333334
2022-02-28,66.73645833333333
