Date,98
2022-01-01,59.09756944444444
2022-01-02,61.235416666666666
2022-01-03,60.38229166666666
2022-01-04,61.20243055555555
2022-01-05,60.149652777777774
2022-01-06,62.33576388888889
2022-01-07,62.513194444444444
2022-01-08,55.463541666666664
2022-01-09,60.71180555555556
2022-01-10,60.59305555555555
2022-01-11,61.354166666666664
2022-01-12,59.94583333333334
2022-01-13,61.621874999999996
2022-01-14,62.092708333333334
2022-01-15,58.05868055555556
2022-01-16,60.302083333333336
2022-01-17,59.395833333333336
2022-01-18,59.74236111111111
2022-01-19,60.03923611111111
2022-01-20,45.77152777777778
2022-01-21,62.4076388888889
2022-01-22,59.534375000000004
2022-01-23,60.04722222222222
2022-01-24,59.0638888888889
2022-01-25,60.725347222222226
2022-01-26,60.02048611111112
2022-01-27,43.84965277777778
2022-01-28,62.075694444444444
2022-01-29,59.321875000000006
2022-01-30,60.22708333333334
2022-01-31,59.89895833333334
2022-02-01,61.14895833333334
2022-02-02,60.6079861111111
2022-02-03,42.39409722222222
2022-02-04,60.219791666666666
2022-02-05,59.76111111111111
2022-02-06,60.60659722222223
2022-02-07,60.486111111111114
2022-02-08,61.1107638888889
2022-02-09,61.016666666666666
2022-02-10,42.24722222222223
2022-02-11,62.912499999999994
2022-02-12,60.51006944444445
2022-02-13,60.927083333333336
2022-02-14,60.106944444444444
2022-02-15,60.873263888888886
2022-02-16,61.333333333333336
2022-02-17,62.2826388888889
2022-02-18,62.52395833333334
2022-02-19,61.60173611111111
2022-02-20,61.4857638888889
2022-02-21,60.60590277777778
2022-02-22,60.84826388888889
2022-02-23,61.43298611111111
2022-02-24,63.66701388888888
2022-02-25,62.659375000000004
2022-02-26,61.89097222222222
2022-02-27,60.08958333333333
2022-02-28,61.01597222222222
