Date,86
2022-01-01,67.93125
2022-01-02,66.24340277777777
2022-01-03,61.89444444444444
2022-01-04,65.22291666666666
2022-01-05,61.68263888888888
2022-01-06,66.45972222222223
2022-01-07,66.83368055555555
2022-01-08,53.767361111111114
2022-01-09,56.43958333333333
2022-01-10,56.58958333333333
2022-01-11,58.893750000000004
2022-01-12,62.47638888888889
2022-01-13,66.25486111111111
2022-01-14,66.43680555555555
2022-01-15,64.95416666666667
2022-01-16,59.41215277777778
2022-01-17,60.435763888888886
2022-01-18,59.140625
2022-01-19,61.47638888888889
2022-01-20,63.07534722222223
2022-01-21,66.73333333333333
2022-01-22,60.327083333333334
2022-01-23,62.259375000000006
2022-01-24,59.86388888888889
2022-01-25,58.70277777777778
2022-01-26,61.77847222222223
2022-01-27,66.04479166666667
2022-01-28,66.80625
2022-01-29,59.66215277777778
2022-01-30,60.452083333333334
2022-01-31,58.18402777777778
2022-02-01,58.55798611111111
2022-02-02,60.524652777777774
2022-02-03,65.30034722222223
2022-02-04,67.23194444444444
2022-02-05,60.185763888888886
2022-02-06,54.42326388888889
2022-02-07,58.438541666666666
2022-02-08,58.2017361111111
2022-02-09,60.967013888888886
2022-02-10,63.645833333333336
2022-02-11,66.7486111111111
2022-02-12,61.75763888888889
2022-02-13,56.000347222222224
2022-02-14,59.50034722222222
2022-02-15,54.41076388888889
2022-02-16,60.30277777777778
2022-02-17,64.61736111111111
2022-02-18,66.50659722222223
2022-02-19,66.92916666666666
2022-02-20,63.010416666666664
2022-02-21,61.32777777777778
2022-02-22,60.57465277777778
2022-02-23,62.623263888888886
2022-02-24,66.44305555555555
2022-02-25,66.63819444444444
2022-02-26,58.86736111111111
2022-02-27,58.665625000000006
2022-02-28,57.87708333333333
