timestamp,value,Outliers,Score
2022-01-01,68.60173611111111,1,0.13698924678499602
2022-01-02,68.19930555555555,1,0.1671368812972942
2022-01-03,67.06805555555555,1,0.1750451583689025
2022-01-04,67.71840277777778,1,0.14603905664661831
2022-01-05,66.14444444444445,1,0.009886467418620426
2022-01-06,68.24027777777778,1,0.17273881620899262
2022-01-07,68.40833333333333,1,0.17476576323930054
2022-01-08,61.17638888888889,-1,-0.2053704385915165
2022-01-09,67.11840277777777,1,0.18667124178841316
2022-01-10,67.35381944444445,1,0.21438474951190695
2022-01-11,67.23368055555555,1,0.219615452165435
2022-01-12,67.22465277777778,1,0.22159133199812697
2022-01-13,68.34826388888888,1,0.16674908112681897
2022-01-14,68.67743055555555,1,0.06635418680156102
2022-01-15,67.42395833333333,1,0.2066622600139701
2022-01-16,67.53854166666666,1,0.17951678599235243
2022-01-17,67.2125,1,0.22056039497548663
2022-01-18,63.67673611111112,-1,-0.14591914162255826
2022-01-19,67.49027777777778,1,0.19148498293655214
2022-01-20,68.4701388888889,1,0.16663743871262582
2022-01-21,68.54479166666667,1,0.14853640948472674
2022-01-22,66.26180555555555,1,0.027416907208349883
2022-01-23,67.94270833333333,1,0.14385457004606717
2022-01-24,65.16423611111111,-1,-0.08897820676758406
2022-01-25,67.34270833333333,1,0.21836659871728337
2022-01-26,67.91701388888889,1,0.14351763743360363
2022-01-27,68.59652777777778,1,0.13578725725870966
2022-01-28,68.54479166666667,1,0.14853640948472674
2022-01-29,68.4232638888889,1,0.17471551430148996
2022-01-30,67.68402777777777,1,0.15125473645457937
2022-01-31,67.55902777777777,1,0.17266796399078493
2022-02-01,67.65451388888889,1,0.15256806675575263
2022-02-02,67.82534722222222,1,0.13463363489295932
2022-02-03,68.60902777777778,1,0.12765304335317418
2022-02-04,68.74131944444444,1,0.031108971476417335
2022-02-05,68.06423611111111,1,0.14195501452349074
2022-02-06,67.21423611111112,1,0.22112221196629456
2022-02-07,67.34826388888888,1,0.21857468044132078
2022-02-08,66.94895833333334,1,0.15620678713718056
2022-02-09,67.46805555555555,1,0.19721311484100829
2022-02-10,68.24965277777778,1,0.17281522820153944
2022-02-11,68.2982638888889,1,0.17312373670415854
2022-02-12,67.4,1,0.20794578919575363
2022-02-13,66.85902777777778,1,0.1419776497567528
2022-02-14,67.33506944444444,1,0.2153100605734694
2022-02-15,66.6875,1,0.10715290595967109
2022-02-16,67.39131944444445,1,0.21033017108844648
2022-02-17,68.44062500000001,1,0.17451921191300224
2022-02-18,68.32465277777777,1,0.17427435107047345
2022-02-19,68.03645833333333,1,0.14192032907048835
2022-02-20,67.27118055555555,1,0.21728382207225722
2022-02-21,67.17361111111111,1,0.2035242058004597
2022-02-22,66.46770833333333,1,0.06296583188304627
2022-02-23,67.26249999999999,1,0.21805321041867382
2022-02-24,68.17673611111111,1,0.1578189612848735
2022-02-25,68.48229166666667,1,0.1638028040256127
2022-02-26,66.89027777777778,1,0.14668441823698647
2022-02-27,67.05520833333334,1,0.1736955348059176
2022-02-28,66.73645833333333,1,0.11690143771124478
