timestamp,value,Outliers,Score
2022-01-01,68.23958333333333,1,0.19727505588628924
2022-01-02,67.84270833333333,1,0.1891467912633697
2022-01-03,67.11944444444445,1,0.2649228955306065
2022-01-04,67.015625,1,0.26909856890788225
2022-01-05,65.64930555555556,1,0.07027055745994981
2022-01-06,68.0625,1,0.20703379987127307
2022-01-07,68.12465277777778,1,0.20028353720119385
2022-01-08,59.197916666666664,-1,-0.16352115225839192
2022-01-09,66.62395833333333,1,0.21291688563288041
2022-01-10,67.20763888888888,1,0.2468137242195954
2022-01-11,66.9986111111111,1,0.26463124233585605
2022-01-12,67.05451388888889,1,0.27063934942441686
2022-01-13,68.29791666666667,1,0.1718287163471825
2022-01-14,68.01076388888889,1,0.21160860401096254
2022-01-15,67.26006944444445,1,0.24001415131720327
2022-01-16,67.25972222222222,1,0.24001415131720327
2022-01-17,67.46875,1,0.2055606986101549
2022-01-18,63.028819444444444,-1,-0.08611004316459547
2022-01-19,66.84270833333333,1,0.24388628636205978
2022-01-20,68.0,1,0.20667317336776458
2022-01-21,68.21493055555555,1,0.1979262281251492
2022-01-22,65.93333333333334,1,0.11700875900102303
2022-01-23,67.30694444444445,1,0.22307335492766633
2022-01-24,64.52395833333334,-1,-0.01132635546189631
2022-01-25,66.75277777777778,1,0.22768737372236936
2022-01-26,67.07986111111111,1,0.26860560995846444
2022-01-27,68.30798611111112,1,0.16690933272002095
2022-01-28,68.25972222222222,1,0.18957284111695633
2022-01-29,67.78888888888889,1,0.19811605510998814
2022-01-30,67.18125,1,0.2607485284299789
2022-01-31,67.04756944444445,1,0.26973967563971313
2022-02-01,67.41909722222222,1,0.20459496613091427
2022-02-02,67.15659722222222,1,0.2645607321136866
2022-02-03,68.196875,1,0.19620154981872784
2022-02-04,68.47326388888888,1,0.05263583782698977
2022-02-05,67.62465277777778,1,0.18761569221715768
2022-02-06,66.95208333333333,1,0.2594322739486267
2022-02-07,66.92013888888889,1,0.2550833996004209
2022-02-08,66.52291666666666,1,0.19011147145106055
2022-02-09,66.54201388888889,1,0.19442009871230087
2022-02-10,68.0375,1,0.20983279745250671
2022-02-11,67.65451388888889,1,0.18827018411544538
2022-02-12,67.18055555555556,1,0.2607485284299789
2022-02-13,66.89375000000001,1,0.252949383301569
2022-02-14,66.72986111111112,1,0.2283073980317381
2022-02-15,64.76840277777778,1,0.001258483940210664
2022-02-16,67.01597222222222,1,0.26909856890788225
2022-02-17,68.38506944444445,1,0.11304874207846005
2022-02-18,67.49895833333333,1,0.203147662621599
2022-02-19,67.81319444444445,1,0.1999114214375059
2022-02-20,66.66527777777777,1,0.2184804597482849
2022-02-21,66.89131944444445,1,0.252949383301569
2022-02-22,66.1,1,0.14357420658790154
2022-02-23,67.1548611111111,1,0.26414643337247634
2022-02-24,67.79861111111111,1,0.1994107676522507
2022-02-25,68.02430555555556,1,0.21222654275549802
2022-02-26,66.36597222222223,1,0.1714268774627844
2022-02-27,66.15590277777778,1,0.15548721969692625
2022-02-28,66.22222222222223,1,0.1534776462484505
