timestamp,value,Outliers,Score
2022-01-01,69.08506944444444,1,0.2280775455289729
2022-01-02,68.92534722222223,1,0.22531910001840344
2022-01-03,68.28784722222223,1,0.14797399286744117
2022-01-04,68.740625,1,0.2227082704960558
2022-01-05,67.91944444444444,1,0.12417138078671552
2022-01-06,69.29236111111112,1,0.19147441850151975
2022-01-07,69.00208333333333,1,0.21857355899188335
2022-01-08,63.64027777777778,-1,-0.002485119810678116
2022-01-09,68.30347222222223,1,0.152982978294264
2022-01-10,67.72326388888888,1,0.11584497897395651
2022-01-11,66.51215277777777,1,0.15557903842207527
2022-01-12,67.05451388888889,1,0.14041962165299915
2022-01-13,69.40833333333333,1,0.10102082663064316
2022-01-14,69.16319444444444,1,0.18495151212857258
2022-01-15,68.75347222222223,1,0.2162991959060137
2022-01-16,67.17118055555555,1,0.13290142824829942
2022-01-17,65.66180555555555,1,0.12701255712599946
2022-01-18,62.1236111111111,-1,-0.07428413985748739
2022-01-19,63.696875000000006,1,0.0002761244234086302
2022-01-20,69.09305555555555,1,0.22487603640478027
2022-01-21,69.07777777777778,1,0.22600541235269023
2022-01-22,66.38298611111111,1,0.1657989928089083
2022-01-23,66.45138888888889,1,0.16920839352821898
2022-01-24,61.977777777777774,-1,-0.08794667544715318
2022-01-25,66.07083333333334,1,0.16018559271777727
2022-01-26,67.08229166666666,1,0.14273554426290247
2022-01-27,69.10624999999999,1,0.2157656628715754
2022-01-28,69.27638888888889,1,0.18451026394426234
2022-01-29,69.06527777777778,1,0.22032156309120432
2022-01-30,67.21944444444445,1,0.1271418781168241
2022-01-31,66.83888888888889,1,0.12630561509065974
2022-02-01,68.73993055555555,1,0.2229355002036738
2022-02-02,68.98923611111111,1,0.21992842343530594
2022-02-03,69.33020833333333,1,0.16572815891773834
2022-02-04,69.26180555555555,1,0.17431091798618947
2022-02-05,69.30729166666667,1,0.18535581751189895
2022-02-06,68.71701388888889,1,0.2155572352945947
2022-02-07,65.334375,1,0.10296714109632532
2022-02-08,64.93194444444445,1,0.07917492960853312
2022-02-09,66.040625,1,0.16281930865925037
2022-02-10,69.32604166666667,1,0.1711494792419999
2022-02-11,68.8295138888889,1,0.2201415959781527
2022-02-12,68.93854166666667,1,0.2300402839372781
2022-02-13,66.18472222222222,1,0.15794116278221376
2022-02-14,65.1576388888889,1,0.0986211946266623
2022-02-15,64.75069444444445,1,0.06075364492540103
2022-02-16,65.85243055555556,1,0.15315648780183255
2022-02-17,69.29618055555555,1,0.19256424511531467
2022-02-18,68.63680555555555,1,0.18680848673131195
2022-02-19,68.93645833333333,1,0.23049218700052515
2022-02-20,68.38749999999999,1,0.15591574967310512
2022-02-21,68.51249999999999,1,0.16987071619489064
2022-02-22,67.80590277777777,1,0.12005985876834346
2022-02-23,68.70798611111111,1,0.21175469278156228
2022-02-24,68.87048611111112,1,0.2185036560854734
2022-02-25,68.84062499999999,1,0.21748242494549813
2022-02-26,66.42708333333333,1,0.16825155400195202
2022-02-27,68.50694444444444,1,0.17196002969735108
2022-02-28,65.859375,1,0.15315648780183255
