timestamp,value,Outliers,Score
2022-01-01,59.09756944444444,1,0.23342869897075869
2022-01-02,61.235416666666666,1,0.3433671966061797
2022-01-03,60.38229166666666,1,0.343226229816288
2022-01-04,61.20243055555555,1,0.3448944659609942
2022-01-05,60.149652777777774,1,0.3550082131172683
2022-01-06,62.33576388888889,1,0.2639582982597183
2022-01-07,62.513194444444444,1,0.2505775231793508
2022-01-08,55.463541666666664,1,0.030476633214864823
2022-01-09,60.71180555555556,1,0.34779830132722905
2022-01-10,60.59305555555555,1,0.35448618668511683
2022-01-11,61.354166666666664,1,0.33015278681650906
2022-01-12,59.94583333333334,1,0.3385247762419399
2022-01-13,61.621874999999996,1,0.29845446772472417
2022-01-14,62.092708333333334,1,0.2673856126963618
2022-01-15,58.05868055555556,1,0.12083657819880789
2022-01-16,60.302083333333336,1,0.34688416432759595
2022-01-17,59.395833333333336,1,0.27073798345423955
2022-01-18,59.74236111111111,1,0.30865471613523815
2022-01-19,60.03923611111111,1,0.3501175198103623
2022-01-20,45.77152777777778,-1,-0.020320125893944385
2022-01-21,62.4076388888889,1,0.26030652055142367
2022-01-22,59.534375000000004,1,0.29080911696589407
2022-01-23,60.04722222222222,1,0.3510676856837358
2022-01-24,59.0638888888889,1,0.224992510458641
2022-01-25,60.725347222222226,1,0.3500472843777887
2022-01-26,60.02048611111112,1,0.3478728796089316
2022-01-27,43.84965277777778,-1,-0.004909683656523334
2022-01-28,62.075694444444444,1,0.266153124880841
2022-01-29,59.321875000000006,1,0.26124423037108424
2022-01-30,60.22708333333334,1,0.3494541808934316
2022-01-31,59.89895833333334,1,0.33078597057314246
2022-02-01,61.14895833333334,1,0.3450613674006009
2022-02-02,60.6079861111111,1,0.3574704005712834
2022-02-03,42.39409722222222,1,0.0005455204062804198
2022-02-04,60.219791666666666,1,0.35152416890142224
2022-02-05,59.76111111111111,1,0.31405443706516434
2022-02-06,60.60659722222223,1,0.35791218608891123
2022-02-07,60.486111111111114,1,0.3424375571057008
2022-02-08,61.1107638888889,1,0.3462426970472111
2022-02-09,61.016666666666666,1,0.3490396004003312
2022-02-10,42.24722222222223,-1,-0.006867738625456865
2022-02-11,62.912499999999994,1,0.16155885980071527
2022-02-12,60.51006944444445,1,0.3435884591573008
2022-02-13,60.927083333333336,1,0.34640340531348945
2022-02-14,60.106944444444444,1,0.353128438980688
2022-02-15,60.873263888888886,1,0.3491635454862609
2022-02-16,61.333333333333336,1,0.3331832908773968
2022-02-17,62.2826388888889,1,0.26303993590784175
2022-02-18,62.52395833333334,1,0.24723095096635828
2022-02-19,61.60173611111111,1,0.29893789710691204
2022-02-20,61.4857638888889,1,0.31692594787327527
2022-02-21,60.60590277777778,1,0.35737041026802385
2022-02-22,60.84826388888889,1,0.34808369151536783
2022-02-23,61.43298611111111,1,0.321958712080728
2022-02-24,63.66701388888888,1,0.08277095965039316
2022-02-25,62.659375000000004,1,0.20469905712072234
2022-02-26,61.89097222222222,1,0.26906427457536886
2022-02-27,60.08958333333333,1,0.3533378885996486
2022-02-28,61.01597222222222,1,0.3490396004003312
