timestamp,value,Outliers,Score
2022-01-01,67.93125,1,4.556075364825496e-05
2022-01-02,66.24340277777777,1,0.15632036052842668
2022-01-03,61.89444444444444,1,0.18950106565558994
2022-01-04,65.22291666666666,1,0.11408393559970353
2022-01-05,61.68263888888888,1,0.19931600207982336
2022-01-06,66.45972222222223,1,0.18773958433825322
2022-01-07,66.83368055555555,1,0.17123732084445648
2022-01-08,53.767361111111114,-1,-0.05880898945165358
2022-01-09,56.43958333333333,1,0.07750911249709491
2022-01-10,56.58958333333333,1,0.07425423956383959
2022-01-11,58.893750000000004,1,0.1972417787373289
2022-01-12,62.47638888888889,1,0.17143508131132618
2022-01-13,66.25486111111111,1,0.15833917732812702
2022-01-14,66.43680555555555,1,0.18833135492922887
2022-01-15,64.95416666666667,1,0.10630800429290588
2022-01-16,59.41215277777778,1,0.19228363647163854
2022-01-17,60.435763888888886,1,0.22246335704836534
2022-01-18,59.140625,1,0.18898900128445667
2022-01-19,61.47638888888889,1,0.19071584068676461
2022-01-20,63.07534722222223,1,0.1518387601667449
2022-01-21,66.73333333333333,1,0.1792419286686674
2022-01-22,60.327083333333334,1,0.2163190394579096
2022-01-23,62.259375000000006,1,0.17817532236089145
2022-01-24,59.86388888888889,1,0.18491480519329956
2022-01-25,58.70277777777778,1,0.19815817835019434
2022-01-26,61.77847222222223,1,0.20117922130558652
2022-01-27,66.04479166666667,1,0.12815864430764612
2022-01-28,66.80625,1,0.1779133462377957
2022-01-29,59.66215277777778,1,0.1922196523569915
2022-01-30,60.452083333333334,1,0.22209371534679667
2022-01-31,58.18402777777778,1,0.16882371495149073
2022-02-01,58.55798611111111,1,0.19310540673800747
2022-02-02,60.524652777777774,1,0.21947402722340803
2022-02-03,65.30034722222223,1,0.11208633254386102
2022-02-04,67.23194444444444,1,0.07309157367727526
2022-02-05,60.185763888888886,1,0.20410649098947004
2022-02-06,54.42326388888889,-1,-0.0004100467828345167
2022-02-07,58.438541666666666,1,0.1834063628210174
2022-02-08,58.2017361111111,1,0.1703444365107401
2022-02-09,60.967013888888886,1,0.19244133922316048
2022-02-10,63.645833333333336,1,0.11700561289760925
2022-02-11,66.7486111111111,1,0.1800089100128719
2022-02-12,61.75763888888889,1,0.20221211184295568
2022-02-13,56.000347222222224,1,0.045530179936752346
2022-02-14,59.50034722222222,1,0.19491022923018692
2022-02-15,54.41076388888889,-1,-0.0004100467828345167
2022-02-16,60.30277777777778,1,0.21241796478793967
2022-02-17,64.61736111111111,1,0.10039870423148611
2022-02-18,66.50659722222223,1,0.1825774168871837
2022-02-19,66.92916666666666,1,0.14019697516996654
2022-02-20,63.010416666666664,1,0.15289512307172082
2022-02-21,61.32777777777778,1,0.18803864978974782
2022-02-22,60.57465277777778,1,0.213115837962994
2022-02-23,62.623263888888886,1,0.16196671811163754
2022-02-24,66.44305555555555,1,0.19060299168216993
2022-02-25,66.63819444444444,1,0.17402101177799112
2022-02-26,58.86736111111111,1,0.19805710714918373
2022-02-27,58.665625000000006,1,0.19649120900939426
2022-02-28,57.87708333333333,1,0.1348376105319542
