timestamp,value,Outliers,Score
2022-01-01,69.63576388888889,1,0.12732295693690965
2022-01-02,68.9048611111111,1,0.10236042090369002
2022-01-03,67.93298611111112,1,0.15820498779812148
2022-01-04,68.38749999999999,1,0.12499263030005903
2022-01-05,68.47881944444445,1,0.11921620804072597
2022-01-06,69.29756944444445,1,0.1586010323323187
2022-01-07,69.38576388888889,1,0.15125760084619344
2022-01-08,63.165277777777774,-1,-0.021250171292364506
2022-01-09,66.55104166666666,1,0.17563917198561974
2022-01-10,66.81006944444444,1,0.2083628162645621
2022-01-11,67.03819444444444,1,0.15776605166458657
2022-01-12,67.32881944444445,1,0.13433779289798486
2022-01-13,69.21666666666667,1,0.15272146804411152
2022-01-14,69.34062499999999,1,0.1601682008939977
2022-01-15,68.08125000000001,1,0.15207197320469684
2022-01-16,66.44999999999999,1,0.16681446192443344
2022-01-17,66.80555555555556,1,0.20829237932297606
2022-01-18,65.26666666666667,1,0.13323503248483265
2022-01-19,68.08090277777778,1,0.15232435025133
2022-01-20,69.21423611111112,1,0.15077550734797807
2022-01-21,69.3607638888889,1,0.1593123079465112
2022-01-22,62.42465277777777,-1,-0.08334399119258418
2022-01-23,66.93472222222222,1,0.17854979680444633
2022-01-24,66.17256944444445,1,0.1640649382226232
2022-01-25,66.10520833333334,1,0.1622792236701615
2022-01-26,67.70138888888889,1,0.1442496920175964
2022-01-27,69.60416666666667,1,0.1245254709809831
2022-01-28,69.47256944444445,1,0.13293775118240064
2022-01-29,66.80173611111111,1,0.20525239652111377
2022-01-30,65.01631944444445,1,0.13184052219835102
2022-01-31,64.43125,1,0.09135148012099947
2022-02-01,62.70694444444444,-1,-0.050073836100628544
2022-02-02,64.54270833333334,1,0.10431729103259602
2022-02-03,66.82326388888889,1,0.20408298539887604
2022-02-04,69.62604166666667,1,0.13135826802110473
2022-02-05,66.14895833333334,1,0.1640136137073549
2022-02-06,63.58888888888888,1,0.003772258565005626
2022-02-07,65.51180555555555,1,0.1314523731413451
2022-02-08,65.34826388888888,1,0.1397154506194364
2022-02-09,66.26319444444444,1,0.1530972377286417
2022-02-10,67.78958333333334,1,0.15181698081617945
2022-02-11,68.33159722222223,1,0.1252615207942318
2022-02-12,64.17916666666666,1,0.05839380730893229
2022-02-13,65.38715277777777,1,0.13886314601319572
2022-02-14,66.01388888888889,1,0.14150013479376217
2022-02-15,65.646875,1,0.12215960898570988
2022-02-16,67.55347222222223,1,0.13381318948938115
2022-02-17,69.97118055555556,1,0.0023611301435960685
2022-02-18,69.71006944444444,1,0.10459650662338738
2022-02-19,68.95798611111111,1,0.10628795615882825
2022-02-20,66.6732638888889,1,0.18138763994889145
2022-02-21,66.60763888888889,1,0.1749504587880109
2022-02-22,66.85208333333334,1,0.1976320095204448
2022-02-23,67.94652777777777,1,0.15741187421790087
2022-02-24,69.16493055555556,1,0.13030650071018712
2022-02-25,69.72673611111111,1,0.09234224303180216
2022-02-26,64.58715277777777,1,0.10266554454157562
2022-02-27,65.01319444444444,1,0.12779169556140257
2022-02-28,65.02291666666666,1,0.12500824194381244
